Customer_ID,Recency,Frequency,Monetary,F_Score,M_Score,R_Score,RFM_Segment,Segment_Name
15799,75,4,1421.34,2,4,3,324,Regular
15800,106,7,1227.07,3,4,3,334,Regular
15801,45,3,1063.95,2,3,4,423,New
15803,50,4,1929.66,2,4,4,424,New
15804,0,13,4206.39,4,5,5,545,Champions
15805,22,30,10148.93,4,5,4,445,Champions
15806,45,3,784.58,2,3,4,423,New
15807,49,5,1817.52,3,4,4,434,Champions
15808,305,21,17180.25,4,5,2,245,At Risk
15809,35,7,1274.44,3,4,4,434,Champions
15810,78,8,2999.04,3,5,3,335,Regular
15811,21,7,3392.55,3,5,4,435,Champions
15812,106,12,5201.47,4,5,3,345,Regular
15813,207,2,1303.9099999999999,1,4,2,214,Regular
15814,16,6,2634.44,3,4,5,534,Champions
15815,63,5,2100.6,3,4,3,334,Regular
15816,541,2,144.14999999999998,1,1,1,111,Lost
15817,420,3,2766.4,2,4,1,124,Regular
15818,587,1,340.5,1,2,1,112,Lost
15819,48,10,3934.79,4,5,4,445,Champions
15820,319,1,206.98,1,1,2,211,Lost
15821,43,2,570.96,1,2,4,412,New
15822,2,6,1840.06,3,4,5,534,Champions
15823,728,2,3867.17,1,5,1,115,Regular
15824,452,2,890.94,1,3,1,113,Regular
15825,171,1,532.94,1,2,3,312,Regular
15826,55,4,2598.28,2,4,4,424,New
15827,72,28,3603.14,4,5,3,345,Regular
15828,374,1,1108.82,1,3,2,213,Regular
15829,98,2,636.14,1,3,3,313,Regular
15830,37,1,576.0,1,2,4,412,New
15831,57,3,794.64,2,3,4,423,New
15832,253,1,836.79,1,3,2,213,Regular
15833,737,1,80.4,1,1,1,111,Lost
15834,69,7,3761.89,3,5,3,335,Regular
15835,43,4,954.09,2,3,4,423,New
15836,49,1,137.37,1,1,4,411,New
15837,64,2,777.01,1,3,3,313,Regular
15838,10,34,73205.5,4,5,5,545,Champions
15839,32,3,1048.49,2,3,4,423,New
15840,58,2,355.56,1,2,4,412,New
15841,72,9,2742.41,4,4,3,344,Regular
15842,392,2,548.8,1,2,2,212,Lost
15843,303,1,118.95000000000002,1,1,2,211,Lost
15844,45,1,130.73999999999998,1,1,4,411,New
15845,17,11,4426.28,4,5,5,545,Champions
15846,384,1,107.01,1,1,2,211,Lost
15847,37,5,822.57,3,3,4,433,Regular
15848,621,1,137.99,1,1,1,111,Lost
15850,18,6,1006.75,3,3,5,533,Regular
15851,526,1,109.73,1,1,1,111,Lost
15852,186,3,257.26,2,1,3,321,Regular
15853,51,1,110.8,1,1,4,411,New
15854,3,21,5578.28,4,5,5,545,Champions
15855,136,6,1052.72,3,3,3,333,Regular
15856,3,52,32274.69,4,5,5,545,Champions
15857,18,2,570.48,1,2,5,512,New
15858,15,13,3552.41,4,5,5,545,Champions
15859,431,1,438.46,1,2,1,112,Lost
15860,40,17,2358.8,4,4,4,444,Champions
15861,11,12,4360.9,4,5,5,545,Champions
15862,7,13,2507.14,4,4,5,544,Champions
15863,25,5,355.1,3,2,4,432,Regular
15864,21,7,2180.76,3,4,4,434,Champions
15865,40,5,2241.42,3,4,4,434,Champions
15866,100,1,211.89,1,1,3,311,Regular
15867,4,31,8869.87,4,5,5,545,Champions
15868,582,1,94.53,1,1,1,111,Lost
15869,276,3,321.11,2,2,2,222,Lost
15870,32,4,857.46,2,3,4,423,New
15871,436,1,33.099999999999994,1,1,1,111,Lost
15872,14,4,729.25,2,3,5,523,New
15873,499,4,313.91999999999996,2,2,1,122,Lost
15874,63,21,11284.76,4,5,3,345,Regular
15875,645,1,108.52,1,1,1,111,Lost
15876,408,2,1449.1399999999999,1,4,2,214,Regular
15877,1,2,490.33,1,2,5,512,New
15878,561,2,330.77,1,2,1,112,Lost
15879,403,4,1137.8,2,3,2,223,Regular
15880,368,1,329.03000000000003,1,2,2,212,Lost
15881,311,5,501.39000000000004,3,2,2,232,Regular
15882,198,8,1122.38,3,3,2,233,At Risk
15883,1,2,396.48,1,2,5,512,New
15884,431,2,244.60000000000002,1,1,1,111,Lost
15885,92,13,1921.82,4,4,3,344,Regular
15886,59,4,1052.8700000000001,2,3,3,323,Regular
15887,406,3,1027.15,2,3,2,223,Regular
15888,80,3,423.49,2,2,3,322,Regular
15889,156,8,1407.05,3,4,3,334,Regular
15890,394,5,535.65,3,2,2,232,Regular
15891,226,1,509.13,1,2,2,212,Lost
15892,668,1,128.2,1,1,1,111,Lost
15893,481,1,305.28000000000003,1,2,1,112,Lost
15894,252,2,257.6,1,1,2,211,Lost
15895,149,1,179.17,1,1,3,311,Regular
15897,193,2,208.59,1,1,2,211,Lost
15898,0,25,4992.7,4,5,5,545,Champions
15899,368,1,56.25,1,1,2,211,Lost
15900,23,4,886.5699999999999,2,3,4,423,New
15901,16,6,667.89,3,3,5,533,Regular
15902,379,1,145.01,1,1,2,211,Lost
15903,9,12,8939.84,4,5,5,545,Champions
15904,7,1,164.68,1,1,5,511,New
15905,542,1,114.69,1,1,1,111,Lost
15906,19,10,2530.19,4,4,4,444,Champions
15907,3,3,881.87,2,3,5,523,New
15908,490,2,758.62,1,3,1,113,Regular
15909,173,1,191.94,1,1,3,311,Regular
15910,0,15,2661.17,4,4,5,544,Champions
15911,623,8,1683.79,3,4,1,134,At Risk
15912,177,9,1074.7,4,3,3,343,Regular
15913,533,1,6.300000000000001,1,1,1,111,Lost
15914,377,2,205.99,1,1,2,211,Lost
15915,401,1,364.24,1,2,2,212,Lost
15916,15,13,3145.2400000000002,4,5,5,545,Champions
15917,247,5,530.17,3,2,2,232,Regular
15918,190,3,582.88,2,2,2,222,Lost
15919,19,2,525.69,1,2,4,412,New
15920,153,8,565.19,3,2,3,332,Regular
15921,172,4,765.61,2,3,3,323,Regular
15922,372,1,369.5,1,2,2,212,Lost
15923,372,1,127.08,1,1,2,211,Lost
15924,730,1,102.82,1,1,1,111,Lost
15925,193,1,207.15,1,1,2,211,Lost
15926,541,1,134.44,1,1,1,111,Lost
15927,646,1,106.54,1,1,1,111,Lost
15928,655,1,293.53,1,2,1,112,Lost
15929,643,1,594.0,1,2,1,112,Lost
15930,66,1,426.63,1,2,3,312,Regular
15931,427,1,239.9,1,1,1,111,Lost
15932,3,8,2495.87,3,4,5,534,Champions
15933,20,3,1107.46,2,3,4,423,New
15934,417,2,2190.66,1,4,1,114,Regular
15935,238,1,108.03999999999999,1,1,2,211,Lost
15936,378,2,282.79,1,1,2,211,Lost
15937,63,1,145.35,1,1,3,311,Regular
15938,111,9,734.81,4,3,3,343,Regular
15939,89,15,9004.84,4,5,3,345,Regular
15940,310,1,35.8,1,1,2,211,Lost
15941,636,1,405.0,1,2,1,112,Lost
15942,133,1,337.44,1,2,3,312,Regular
15943,649,2,271.28999999999996,1,1,1,111,Lost
15944,276,4,2164.24,2,4,2,224,Regular
15945,364,4,646.27,2,3,2,223,Regular
15946,502,3,2304.18,2,4,1,124,Regular
15947,82,1,1708.24,1,4,3,314,Regular
15948,7,3,1509.0900000000001,2,4,5,524,New
15949,16,2,364.72,1,2,5,512,New
15950,31,10,7120.91,4,5,4,445,Champions
15951,8,3,1013.17,2,3,5,523,New
15952,33,4,781.91,2,3,4,423,New
15953,14,18,3440.3399999999997,4,5,5,545,Champions
15954,588,1,187.8,1,1,1,111,Lost
15955,23,22,8085.9800000000005,4,5,4,445,Champions
15956,550,2,617.6,1,3,1,113,Regular
15957,31,3,921.25,2,3,4,423,New
15958,73,4,462.12,2,2,3,322,Regular
15959,681,3,542.89,2,2,1,122,Lost
15960,373,4,410.95,2,2,2,222,Lost
15961,378,1,451.28999999999996,1,2,2,212,Lost
15962,448,1,289.48,1,2,1,112,Lost
15963,19,2,470.76,1,2,4,412,New
15964,662,1,269.21000000000004,1,1,1,111,Lost
15965,16,13,2771.94,4,4,5,544,Champions
15966,450,1,426.53000000000003,1,2,1,112,Lost
15967,22,12,2966.0,4,5,4,445,Champions
15968,387,1,401.8,1,2,2,212,Lost
15969,2,5,1127.05,3,3,5,533,Regular
15970,303,2,1017.32,1,3,2,213,Regular
15971,17,18,5897.88,4,5,5,545,Champions
15972,455,5,1769.33,3,4,1,134,At Risk
15973,366,2,665.62,1,3,2,213,Regular
15974,38,7,3442.15,3,5,4,435,Champions
15975,83,1,371.01,1,2,3,312,Regular
15976,164,6,1680.31,3,4,3,334,Regular
15977,16,2,1054.73,1,3,5,513,New
15978,76,3,3279.42,2,5,3,325,Regular
15979,602,1,329.22,1,2,1,112,Lost
15980,88,7,6543.68,3,5,3,335,Regular
15981,24,21,9362.77,4,5,4,445,Champions
15982,604,1,324.51,1,2,1,112,Lost
15983,21,8,3110.37,3,5,4,435,Champions
15984,2,30,8393.02,4,5,5,545,Champions
15985,122,7,2715.28,3,4,3,334,Regular
15986,29,2,354.42,1,2,4,412,New
15987,11,8,1535.99,3,4,5,534,Champions
15988,18,3,736.39,2,3,5,523,New
15989,375,2,368.31,1,2,2,212,Lost
15990,43,7,1997.75,3,4,4,434,Champions
15991,533,1,150.55,1,1,1,111,Lost
15992,3,3,896.6,2,3,5,523,New
15993,8,7,2768.97,3,4,5,534,Champions
15994,54,3,1175.68,2,3,4,423,New
15995,413,1,694.54,1,3,1,113,Regular
15996,87,7,1386.4,3,4,3,334,Regular
15998,36,16,8274.14,4,5,4,445,Champions
15999,735,1,20.4,1,1,1,111,Lost
16000,2,3,12393.7,2,5,5,525,New
16001,380,1,583.39,1,2,2,212,Lost
16002,624,1,169.21,1,1,1,111,Lost
16003,29,10,5613.83,4,5,4,445,Champions
16004,474,5,2146.39,3,4,1,134,At Risk
16005,11,10,2365.07,4,4,5,544,Champions
16006,210,2,332.82,1,2,2,212,Lost
16007,47,7,3053.06,3,5,4,435,Champions
16008,23,15,5339.13,4,5,4,445,Champions
16009,21,4,972.11,2,3,4,423,New
16010,245,11,1694.86,4,4,2,244,At Risk
16011,7,29,5599.31,4,5,5,545,Champions
16012,34,5,2978.59,3,5,4,435,Champions
16013,3,84,56078.44,4,5,5,545,Champions
16014,37,5,1100.28,3,3,4,433,Regular
16015,3,3,704.26,2,3,5,523,New
16016,2,11,2083.4,4,4,5,544,Champions
16017,46,5,1545.58,3,4,4,434,Champions
16018,38,4,698.13,2,3,4,423,New
16019,46,27,17329.16,4,5,4,445,Champions
16020,16,3,851.01,2,3,5,523,New
16021,394,2,487.03,1,2,2,212,Lost
16022,259,1,602.63,1,2,2,212,Lost
16023,45,3,719.81,2,3,4,423,New
16024,11,3,478.71,2,2,5,522,New
16025,29,1,439.65999999999997,1,2,4,412,New
16026,42,1,236.09,1,1,4,411,New
16027,91,15,2048.36,4,4,3,344,Regular
16028,595,1,82.2,1,1,1,111,Lost
16029,38,106,109620.87,4,5,4,445,Champions
16030,309,1,331.24,1,2,2,212,Lost
16031,91,2,547.9,1,2,3,312,Regular
16032,455,6,1965.72,3,4,1,134,At Risk
16033,5,27,10608.81,4,5,5,545,Champions
16034,195,6,911.3199999999999,3,3,2,233,At Risk
16035,559,1,217.73,1,1,1,111,Lost
16036,86,4,2556.84,2,4,3,324,Regular
16037,269,5,1509.34,3,4,2,234,At Risk
16038,7,3,471.78000000000003,2,2,5,522,New
16039,423,2,456.4,1,2,1,112,Lost
16040,64,7,2416.9,3,4,3,334,Regular
16041,30,3,3166.4,2,5,4,425,New
16042,21,8,2245.32,3,4,4,434,Champions
16043,37,8,1856.5900000000001,3,4,4,434,Champions
16044,434,1,340.84000000000003,1,2,1,112,Lost
16045,119,8,3434.9300000000003,3,5,3,335,Regular
16046,561,1,235.78,1,1,1,111,Lost
16048,372,4,818.7900000000001,2,3,2,223,Regular
16049,39,6,1852.15,3,4,4,434,Champions
16050,173,3,300.7,2,2,3,322,Regular
16051,681,1,188.44,1,1,1,111,Lost
16052,53,1,362.06,1,2,4,412,New
16053,32,6,3634.84,3,5,4,435,Champions
16054,144,4,2111.88,2,4,3,324,Regular
16055,220,1,134.8,1,1,2,211,Lost
16056,44,1,650.75,1,3,4,413,New
16057,15,10,3854.85,4,5,5,545,Champions
16058,405,1,62.7,1,1,2,211,Lost
16059,65,12,3053.57,4,5,3,345,Regular
16060,400,3,541.95,2,2,2,222,Lost
16061,430,1,89.65,1,1,1,111,Lost
16062,9,8,2863.45,3,4,5,534,Champions
16063,259,1,335.32,1,2,2,212,Lost
16064,724,1,109.31,1,1,1,111,Lost
16065,364,8,1992.13,3,4,2,234,At Risk
16066,16,5,1521.04,3,4,5,534,Champions
16067,562,3,3269.11,2,5,1,125,Regular
16068,593,1,115.73,1,1,1,111,Lost
16069,417,1,457.7,1,2,1,112,Lost
16070,21,2,852.15,1,3,4,413,New
16071,44,4,1076.8,2,3,4,423,New
16072,287,4,4180.09,2,5,2,225,Regular
16073,296,1,122.39999999999999,1,1,2,211,Lost
16074,389,1,252.5,1,1,2,211,Lost
16075,502,2,736.9300000000001,1,3,1,113,Regular
16076,2,10,2234.73,4,4,5,544,Champions
16077,625,1,2300.4,1,4,1,114,Regular
16078,283,2,362.99,1,2,2,212,Lost
16079,16,3,1352.0,2,4,5,524,New
16080,81,4,602.5600000000001,2,2,3,322,Regular
16081,55,8,4278.96,3,5,4,435,Champions
16082,669,1,106.75,1,1,1,111,Lost
16083,100,4,2351.42,2,4,3,324,Regular
16084,298,1,436.18,1,2,2,212,Lost
16085,22,12,2324.71,4,4,4,444,Champions
16086,58,10,2687.73,4,4,4,444,Champions
16087,388,5,1739.92,3,4,2,234,At Risk
16088,575,2,1437.43,1,4,1,114,Regular
16089,385,2,263.49,1,1,2,211,Lost
16090,623,1,180.56,1,1,1,111,Lost
16091,154,2,315.06,1,2,3,312,Regular
16092,114,6,1587.94,3,4,3,334,Regular
16093,106,1,17.0,1,1,3,311,Regular
16094,11,11,3695.56,4,5,5,545,Champions
16095,455,1,447.05,1,2,1,112,Lost
16096,263,4,1584.97,2,4,2,224,Regular
16097,239,1,185.04999999999998,1,1,2,211,Lost
16098,87,14,4010.7,4,5,3,345,Regular
16099,49,7,1573.2,3,4,4,434,Champions
16100,462,1,582.64,1,2,1,112,Lost
16101,70,4,3229.16,2,5,3,325,Regular
16102,41,3,1842.14,2,4,4,424,New
16103,6,22,6191.71,4,5,5,545,Champions
16104,61,9,2774.46,4,4,3,344,Regular
16105,248,5,2386.19,3,4,2,234,At Risk
16106,65,1,108.38,1,1,3,311,Regular
16107,17,7,3204.1600000000003,3,5,5,535,Champions
16108,84,4,2235.92,2,4,3,324,Regular
16109,218,3,939.48,2,3,2,223,Regular
16110,44,4,1781.59,2,4,4,424,New
16111,427,1,549.33,1,2,1,112,Lost
16112,142,4,195.73999999999998,2,1,3,321,Regular
16113,182,1,161.38,1,1,3,311,Regular
16114,170,1,135.75000000000003,1,1,3,311,Regular
16115,9,12,2553.8,4,4,5,544,Champions
16116,211,1,612.78,1,3,2,213,Regular
16117,189,3,654.4,2,3,2,223,Regular
16118,652,1,4376.25,1,5,1,115,Regular
16119,7,8,1720.81,3,4,5,534,Champions
16120,58,6,2967.51,3,5,4,435,Champions
16121,56,5,1450.04,3,4,4,434,Champions
16122,72,6,895.62,3,3,3,333,Regular
16123,51,1,307.78,1,2,4,412,New
16124,316,4,1772.49,2,4,2,224,Regular
16125,366,14,4292.35,4,5,2,245,At Risk
16126,28,15,14644.6,4,5,4,445,Champions
16127,38,2,801.31,1,3,4,413,New
16128,17,11,3801.05,4,5,5,545,Champions
16129,406,3,1396.05,2,4,2,224,Regular
16130,421,4,987.48,2,3,1,123,Regular
16131,51,12,9957.42,4,5,4,445,Champions
16132,543,2,664.1999999999999,1,3,1,113,Regular
16133,3,56,22992.260000000002,4,5,5,545,Champions
16134,21,5,2145.34,3,4,4,434,Champions
16135,262,2,819.45,1,3,2,213,Regular
16136,59,4,946.8,2,3,3,323,Regular
16137,679,1,422.7,1,2,1,112,Lost
16138,378,3,910.35,2,3,2,223,Regular
16139,18,5,1111.15,3,3,5,533,Regular
16140,65,3,1433.46,2,4,3,324,Regular
16141,87,2,955.94,1,3,3,313,Regular
16142,249,1,535.34,1,2,2,212,Lost
16143,2,12,4555.08,4,5,5,545,Champions
16144,246,1,175.2,1,1,2,211,Lost
16145,8,19,6805.4400000000005,4,5,5,545,Champions
16146,156,4,946.38,2,3,3,323,Regular
16147,133,5,2398.91,3,4,3,334,Regular
16148,295,2,386.62,1,2,2,212,Lost
16149,4,3,422.22,2,2,5,522,New
16150,42,10,4002.17,4,5,4,445,Champions
16152,268,1,1829.04,1,4,2,214,Regular
16153,49,11,5133.49,4,5,4,445,Champions
16155,381,5,796.9,3,3,2,233,At Risk
16156,8,20,6188.18,4,5,5,545,Champions
16157,15,3,656.69,2,3,5,523,New
16158,521,9,628.32,4,3,1,143,At Risk
16159,281,4,1232.79,2,4,2,224,Regular
16160,64,2,1025.44,1,3,3,313,Regular
16161,1,43,12580.06,4,5,5,545,Champions
16162,251,1,37.4,1,1,2,211,Lost
16163,231,6,2407.98,3,4,2,234,At Risk
16164,16,3,822.48,2,3,5,523,New
16165,504,1,79.9,1,1,1,111,Lost
16166,427,2,435.83,1,2,1,112,Lost
16167,413,5,1386.1200000000001,3,4,1,134,At Risk
16168,10,66,10360.67,4,5,5,545,Champions
16169,7,4,1822.97,2,4,5,524,New
16170,50,20,6869.0,4,5,4,445,Champions
16171,58,1,73.2,1,1,4,411,New
16172,94,8,1884.55,3,4,3,334,Regular
16173,15,6,1418.32,3,4,5,534,Champions
16174,125,7,2246.75,3,4,3,334,Regular
16175,93,7,1836.44,3,4,3,334,Regular
16176,420,4,2052.69,2,4,1,124,Regular
16177,49,8,2247.31,3,4,4,434,Champions
16178,137,2,612.6,1,3,3,313,Regular
16179,60,1,215.83,1,1,3,311,Regular
16180,99,13,16249.87,4,5,3,345,Regular
16181,72,1,305.54,1,2,3,312,Regular
16182,71,9,9971.65,4,5,3,345,Regular
16183,66,4,1077.81,2,3,3,323,Regular
16184,63,6,1158.79,3,3,3,333,Regular
16185,16,3,644.72,2,3,5,523,New
16186,22,26,8718.43,4,5,4,445,Champions
16187,31,15,6911.4400000000005,4,5,4,445,Champions
16188,44,5,1087.66,3,3,4,433,Regular
16189,15,2,215.48,1,1,5,511,New
16190,39,8,2723.55,3,4,4,434,Champions
16191,2,24,15677.82,4,5,5,545,Champions
16192,735,1,351.3,1,2,1,112,Lost
16193,236,2,630.43,1,3,2,213,Regular
16194,374,1,308.59999999999997,1,2,2,212,Lost
16195,722,1,323.25,1,2,1,112,Lost
16196,488,1,93.3,1,1,1,111,Lost
16197,468,9,2016.71,4,4,1,144,At Risk
16198,74,2,1030.04,1,3,3,313,Regular
16199,391,7,942.75,3,3,2,233,At Risk
16200,3,12,5608.1,4,5,5,545,Champions
16201,2,5,2112.12,3,4,5,534,Champions
16202,360,9,2501.9900000000002,4,4,2,244,At Risk
16203,58,6,943.84,3,3,4,433,Regular
16204,22,3,918.71,2,3,4,423,New
16205,30,7,1813.51,3,4,4,434,Champions
16206,54,13,2577.12,4,4,4,444,Champions
16207,24,1,394.38,1,2,4,412,New
16208,44,10,3440.45,4,5,4,445,Champions
16209,88,9,4146.78,4,5,3,345,Regular
16210,1,33,33730.97,4,5,5,545,Champions
16211,88,3,1090.59,2,3,3,323,Regular
16212,18,4,1293.71,2,4,5,524,New
16213,78,1,159.0,1,1,3,311,Regular
16214,170,4,2038.25,2,4,3,324,Regular
16215,80,1,242.35,1,1,3,311,Regular
16216,266,1,914.9300000000001,1,3,2,213,Regular
16217,234,2,304.25,1,2,2,212,Lost
16218,29,13,3968.67,4,5,4,445,Champions
16219,500,1,40.8,1,1,1,111,Lost
16221,36,9,2018.47,4,4,4,444,Champions
16222,317,2,1272.05,1,4,2,214,Regular
16223,374,2,1087.05,1,3,2,213,Regular
16224,56,5,1616.54,3,4,4,434,Champions
16225,44,15,2859.31,4,4,4,444,Champions
16226,202,5,672.1700000000001,3,3,2,233,At Risk
16227,224,3,1027.22,2,3,2,223,Regular
16228,384,3,885.71,2,3,2,223,Regular
16229,86,6,2867.86,3,4,3,334,Regular
16230,189,2,542.03,1,2,2,212,Lost
16231,378,4,1074.47,2,3,2,223,Regular
16232,43,7,2712.97,3,4,4,434,Champions
16233,70,9,1818.31,4,4,3,344,Regular
16234,475,3,333.18,2,2,1,122,Lost
16235,40,8,2043.71,3,4,4,434,Champions
16236,77,1,432.2,1,2,3,312,Regular
16237,436,1,136.65,1,1,1,111,Lost
16238,422,1,63.66,1,1,1,111,Lost
16239,56,6,1492.2,3,4,4,434,Champions
16240,23,2,3718.8,1,5,4,415,New
16241,9,16,3989.81,4,5,5,545,Champions
16242,7,14,7404.65,4,5,5,545,Champions
16243,33,2,409.1,1,2,4,412,New
16244,211,2,1522.75,1,4,2,214,Regular
16245,23,3,1413.66,2,4,4,424,New
16246,459,2,821.35,1,3,1,113,Regular
16247,169,1,114.56,1,1,3,311,Regular
16248,61,1,152.94,1,1,3,311,Regular
16249,52,5,1800.07,3,4,4,434,Champions
16250,260,3,565.24,2,2,2,222,Lost
16251,511,1,128.31,1,1,1,111,Lost
16252,382,1,295.09000000000003,1,2,2,212,Lost
16253,66,7,7222.2,3,5,3,335,Regular
16254,377,3,967.44,2,3,2,223,Regular
16255,16,15,4530.0,4,5,5,545,Champions
16256,266,3,1579.37,2,4,2,224,Regular
16257,176,1,21.95,1,1,3,311,Regular
16258,44,15,11942.52,4,5,4,445,Champions
16259,409,3,340.94,2,2,1,122,Lost
16260,50,1,1035.45,1,3,4,413,New
16261,16,6,1041.16,3,3,5,533,Regular
16262,377,1,755.15,1,3,2,213,Regular
16263,422,1,348.16,1,2,1,112,Lost
16264,437,2,823.53,1,3,1,113,Regular
16265,8,12,6685.17,4,5,5,545,Champions
16266,73,14,1757.95,4,4,3,344,Regular
16267,590,1,186.66,1,1,1,111,Lost
16268,70,2,617.65,1,3,3,313,Regular
16269,437,1,717.57,1,3,1,113,Regular
16270,352,1,1141.24,1,3,2,213,Regular
16271,15,8,3367.82,3,5,5,535,Champions
16272,116,1,411.7,1,2,3,312,Regular
16273,647,2,318.34000000000003,1,2,1,112,Lost
16274,372,1,331.55,1,2,2,212,Lost
16275,196,3,2151.11,2,4,2,224,Regular
16276,176,3,2629.3900000000003,2,4,3,324,Regular
16277,733,1,188.69,1,1,1,111,Lost
16278,99,3,1117.84,2,3,3,323,Regular
16279,20,9,5698.28,4,5,4,445,Champions
16280,724,1,238.05,1,1,1,111,Lost
16281,71,3,3424.02,2,5,3,325,Regular
16282,339,3,1307.58,2,4,2,224,Regular
16283,5,8,4348.62,3,5,5,535,Champions
16284,30,3,1018.48,2,3,4,423,New
16285,645,1,176.9,1,1,1,111,Lost
16286,476,2,328.95,1,2,1,112,Lost
16287,169,5,1006.98,3,3,3,333,Regular
16288,469,1,129.85,1,1,1,111,Lost
16289,461,1,136.31,1,1,1,111,Lost
16290,464,4,1957.7,2,4,1,124,Regular
16292,121,5,1253.76,3,4,3,334,Regular
16293,21,15,4279.2,4,5,4,445,Champions
16294,476,1,126.05000000000001,1,1,1,111,Lost
16295,9,4,1328.55,2,4,5,524,New
16296,625,4,1313.67,2,4,1,124,Regular
16297,268,1,301.9,1,2,2,212,Lost
16298,22,7,1085.7,3,3,4,433,Regular
16299,476,1,193.65,1,1,1,111,Lost
16300,429,3,1367.32,2,4,1,124,Regular
16301,736,1,107.33,1,1,1,111,Lost
16302,126,1,233.22,1,1,3,311,Regular
16303,25,7,7928.27,3,5,4,435,Champions
16304,694,1,381.66,1,2,1,112,Lost
16305,138,1,361.21999999999997,1,2,3,312,Regular
16306,213,7,1124.72,3,3,2,233,At Risk
16307,428,3,1194.92,2,3,1,123,Regular
16308,37,7,5120.0,3,5,4,435,Champions
16309,105,2,706.57,1,3,3,313,Regular
16310,413,2,460.08,1,2,1,112,Lost
16311,17,2,616.26,1,3,5,513,New
16312,431,1,171.15,1,1,1,111,Lost
16313,2,2,274.15000000000003,1,1,5,511,New
16314,389,3,1491.4,2,4,2,224,Regular
16315,330,2,402.71,1,2,2,212,Lost
16316,63,13,5744.91,4,5,3,345,Regular
16317,119,5,2192.51,3,4,3,334,Regular
16318,34,1,328.15,1,2,4,412,New
16319,217,1,404.40000000000003,1,2,2,212,Lost
16320,171,6,5628.99,3,5,3,335,Regular
16321,71,7,604.5500000000001,3,3,3,333,Regular
16322,0,2,326.75,1,2,5,512,New
16323,195,2,353.66,1,2,2,212,Lost
16324,127,3,408.59000000000003,2,2,3,322,Regular
16325,46,12,3597.5,4,5,4,445,Champions
16326,5,24,4626.25,4,5,5,545,Champions
16327,13,16,10129.04,4,5,5,545,Champions
16328,562,1,310.83,1,2,1,112,Lost
16329,427,4,1664.92,2,4,1,124,Regular
16330,17,7,625.38,3,3,5,533,Regular
16331,431,6,2037.7,3,4,1,134,At Risk
16332,27,11,1997.49,4,4,4,444,Champions
16333,7,22,26626.8,4,5,5,545,Champions
16334,491,1,263.73,1,1,1,111,Lost
16335,551,7,2753.52,3,4,1,134,At Risk
16336,420,4,3517.69,2,5,1,125,Regular
16337,36,1,151.05,1,1,4,411,New
16338,156,1,214.79999999999998,1,1,3,311,Regular
16339,283,1,94.05,1,1,2,211,Lost
16340,106,3,1496.24,2,4,3,324,Regular
16341,24,7,3850.79,3,5,4,435,Champions
16342,74,4,322.41,2,2,3,322,Regular
16343,15,3,614.12,2,3,5,523,New
16344,157,4,842.42,2,3,3,323,Regular
16345,43,2,1178.79,1,3,4,413,New
16346,384,1,224.51,1,1,2,211,Lost
16347,10,11,3442.96,4,5,5,545,Champions
16348,31,8,1742.08,3,4,4,434,Champions
16349,290,1,53.5,1,1,2,211,Lost
16350,20,9,2253.89,4,4,4,444,Champions
16351,332,13,3330.0299999999997,4,5,2,245,At Risk
16352,17,2,494.44,1,2,5,512,New
16353,3,38,9795.460000000001,4,5,5,545,Champions
16354,62,5,1119.46,3,3,3,333,Regular
16355,374,1,416.35,1,2,2,212,Lost
16356,197,6,415.87,3,2,2,232,Regular
16357,32,4,868.37,2,3,4,423,New
16358,0,5,2919.65,3,5,5,535,Champions
16359,6,16,2697.75,4,4,5,544,Champions
16360,4,6,3450.41,3,5,5,535,Champions
16361,9,4,891.21,2,3,5,523,New
16362,31,6,922.16,3,3,4,433,Regular
16363,52,1,109.36000000000001,1,1,4,411,New
16364,11,2,705.79,1,3,5,513,New
16365,17,15,3167.34,4,5,5,545,Champions
16366,18,4,1548.1299999999999,2,4,5,524,New
16367,36,3,1350.48,2,4,4,424,New
16368,1,3,621.44,2,3,5,523,New
16369,17,7,2654.48,3,4,5,534,Champions
16370,81,4,1301.91,2,4,3,324,Regular
16371,448,1,157.2,1,1,1,111,Lost
16372,32,5,1290.31,3,4,4,434,Champions
16373,381,2,309.49,1,2,2,212,Lost
16374,65,5,1709.55,3,4,3,334,Regular
16375,469,2,104.0,1,1,1,111,Lost
16376,8,2,974.96,1,3,5,513,New
16377,266,2,1308.48,1,4,2,214,Regular
16378,246,3,362.95,2,2,2,222,Lost
16379,3,4,2157.4,2,4,5,524,New
16380,60,1,1743.1499999999999,1,4,3,314,Regular
16381,395,2,247.85,1,1,2,211,Lost
16382,407,2,353.1,1,2,2,212,Lost
16383,74,7,2887.99,3,5,3,335,Regular
16384,89,4,1358.95,2,4,3,324,Regular
16385,59,5,881.35,3,3,3,333,Regular
16386,28,3,1068.16,2,3,4,423,New
16387,322,5,882.46,3,3,2,233,At Risk
16388,653,1,186.05,1,1,1,111,Lost
16389,52,4,1382.07,2,4,4,424,New
16390,536,3,467.5,2,2,1,122,Lost
16391,400,4,1048.86,2,3,2,223,Regular
16392,269,3,755.45,2,3,2,223,Regular
16393,1,23,5297.77,4,5,5,545,Champions
16394,56,5,1555.34,3,4,4,434,Champions
16395,60,14,3517.56,4,5,3,345,Regular
16396,475,1,137.8,1,1,1,111,Lost
